muhcuna,tener el sabor de fruta verde. 138
muhguna,envejecer.
muhri caha borara,"agacharse, doblarse al cinturón (hacia abajo), inclinarse."
muhri caha coãna,"acostarse (boca abajo). sinón. muhri wihpe coãna. antón. ñùroca wahcõ coãna, yuhaca coãna."
muhri cahara,"agacharse, inclinarse (la cabeza)."
muhri wihpe coãna,acostarse (boca abajo).
muhsiona,"1 tener buena puntería, tener precisión para cazar, pescar (animal o persona). 2 ser experto, experta; ser práctico, práctica."
muhsioriro,"buen tirador, experto."
muji bùcù,"hoja de palma (para tejer y techar), palma de ubí."
muji coro,muji coriro s.inan. alero.
muji pahma,techo de paja.
muji payora,techar.
muji pû,"hoja de palma (para techar, caraná). 139"
mujiõ,palma de hojas (para techar). Manicaria saccifera.
musu tira,tener absceso.
musuri,pus.
musuriaca,"grano, furúnculo."
muturu,motor.
muturu cahnoriro,mecánico.
muturure cahnoa,herramientas de mecánico.
mù1,rana. 2 V. mù ya.
mù basi comana,cobijarse (Ud.). 2. mù cõ wahara V. mù cõho wahara. mù cõ yariara V. mù cõho yariara.
mù cõho noana,ser el mejor.
mù cõho wahara,"mù cõ wahara v.i. abandonar a alguien y ir, ir y dejar a algien."
mù cõho yariara,mù cõ yariara adv. 1 morir antes que otro. 2 morir inesperadamente.
mù duhtira,escapar llevando (algo en la espalda).
mù sãana,entrar para reclamar. 140
mù sùerara,ser insuficiente.
mù sùra,"1 caber, tener capacidad, ser suficiente. 2 alcanzar. 3 quedar bien (ropa)."
mù sùro,yù mù sùro) adv. independientemente. 1.3.2.
mù tãna,adelantar.
mù tãno,1 hacia adelante. 2 en la proa de la canoa.
mù tãriro,"delantero, el primero (ser humano)."
mù ya,"mù pron.pos. de usted, su; suyo, suya. 1.3.2 Los pronombres posesivos. V. to ya, yù ya."
mùa mehne ñano yoaricoro,"una mujer que comete fornicación, prostituta."
mùa quehno,pez aguapucha. Crenicichla dorsiocelata. 141
mùana,"ser alto, alta."
mùano,"altitud, celestial, cielo. 2800 metros mùano jira. La altitud de Bogotá es 2800 metros."
mùano macaa co,agua de lluvia.
mùano macaria,"astro, estrella."
mùanoi,arriba.
mùari wùhù,torre.
mùhno,1 cigarrillo. 2 tabaco.
mùhno jura,fumar. 2.
mùhno pû,hoja de tabaco. Nicotiana Tabacum L.
mùhtana,"1 ser adelantado, adelantada. 2 ser primero, primera. 2.13.4."
mùhù,usted.
mùhù mehne,"consigo mismo, contigo."
mùhù waro,su turno.
mùja pjara,ir a la cama.
mùja sùra,llegar a la cima de una loma.
mùjaa wahara,1 encogerse (ropa). 2 subir a (árbol o otra cosa). sinón. mùjaahna. V. mùjana. mùjaa wahara WananoEspañol 142
mùjaahna,1 subir ahora a (árbol o otra cosa). 2 encogerse.
mùjana,"1 subir (a un árbol o a otra cosa). 2 encarecerse. 3 adelantar, progresar. 1 subir (el saldo o algo así). 2 hacer (algo) repetidamente. 2.13.4. V. mùjaa wahara."
mùjari casario,"escalera, escalera de mano."
mùjù coãhna,acostarse en hamaca.
mùmù,rápidamente.
mùna1,"viejo, vieja."
mùna2,llevar (con el cargador de corteza).
mùnano,finado. 143
mùnano jierara,"1 ser inquieto, inquieta. 2 mudarse mucho."
mùnanota,igual.
mùno,"1 hombre. 2 macho, varón. 3 marinero, obrero."
mùno mehne jieraricoro,virgen. pl. mùa mehne jieraa numia. sinón. mùno pihaeraricoro.
mùno pihaeraricoro,"mùno piheraricoro, mùa pihericoro s.f. virgen."
mùo,yù mùo) s.f. tía.
mùohna,1 hacer subir. 2 aumentar.
mùroca bùroora,"llevar hacia abajo a (persona o cosa, el corriente del río)"
mùroca duhtira,"huir corriendo, escaparse corriendo, fugarse."
mùrocara,correr.
mùsa,ustedes.
mùsa ya,"mùsa pron.pos. de ustedes, su; suyo, suya."
mùsù,oso hormiguero amarillo. Tamandua tetradactyla.
mùtana,"matena, mùtena v.i. aplastar, machacar. 144"
mùte pohoro,"mosca (que pone huevitos de gusanos). 1, wihmiina."
mùtea,"1 zancudos. Anopheles spp., Aedes spp., Heamagogus spp. y otros de la F. Culididae. 2 carapana (nombre de un grupo lingüístico en el Vaupés). s.m.sing. mùteairo, s.f.sing. mùteacoro. mùtena V. mùtana."
mùtona,"matona v.caus. 1 aplastar, machacar. 2 partir en dos por la mitad, dividir en la mitad. 2. V. mùtana, tjanana. dùte mùtona cortar en pedacitos."
mùwe bùroora,causar erosión.
na boroora,"descolgar, coger y bajar."
na cahmachuna,"acumular, ahorrar, coleccionar, juntar."
na majare boroora,voltear (algo) boca abajo. N - n mùte pohoro WananoEspañol 145
na majare cûna,voltear dejando en el piso o suelo (algo no muy pesado).
na majare payora,"girar, voltear, invertir y poner (encima de algo)."
na mùohna,levantar.
na sõhna,meter.
na tara,traer.
na tuhcua caha sùra,"arrodillar, inclinar."
na tuhcuara,doblar (el brazo).
na tuhcuari curiaca,"codo. pl. na tuhucuari curipoca. sinón. yachù curiaca, yachù na tuhcuaria, yachù tuhcu."
na wahcõna,"alzar, levantar."
na wijaara,llevar afuera.
na wiora,sacar (de una funda).
naahna,"1 llevar, transportar. 2 saquear."
naha pâca,cangrejo (mirití) de agua fresca. 146
nahaõ,"palma de mirití. Mauritia flexuosa L. F., Mauritia minor."
nahi borahto pano,"crepúsculo, en la nochecita, del anochecer."
nahi cahara,"estar obscuro, obscura; obscurecerse. sinón. nahitiana."
nahi tõhna,nahi tohra v.i. ser alcanzado (por la noche).
nahina,"anochecer, obscurecerse o oscurecerse."
nahitiana,"estar obscuro, obscura; obscurecerse."
nahitiano,obscuridad.
nahmo,lazo (para colgar la hamaca).
nahñoana,pernoctar. 2.13.4. V. nahina.
nahñù,"pájaro chupacacao negro, cacao negro. Daptrius ater."
naju bùcùro,ave vaco colorado. Tigrisoma lineatum.
naju curi,casabe (torta de harina de mandioca).
namo,yù namo) s.f. esposa.
namo dahrera,hacer casarse a una mujer.
namo maco,yù namo maco) s.f. hijastra. 147
namo macù,yù namo macù) s.m. hijastro.
namo marieriro,"soltero, solterón."
namo poto,"yù namo poto) s.f. esposa propia, legítima."
namo tira,"conseguir esposa, tener esposa."
namo waro,"yù namo waro) s.f. esposa propia, legítima. pl. namosanumia waro. sinón. namo poto."
namona,"añadir, aumentar, ser más."
nana,"1 conseguir, sacar. 2 quitar, retirar. 3 portar. 4 recibir, reclamar. 5 recoger. 6 restar."
naraña,naranja.
naraña dihi,pulpa de naranja.
nari da,collar. 148
nasamo,yù nasamo) s.f. cuñada (de la esposa).
nawera,sacar (algo como pus).
ne,"jamás, nunca. 1 ¡hola! 2 ¿no es así?"
ne câiro,ninguno.
ne waro,nunca (enfáticamente).
ne yariaerara,ser inmortal.
nehnena,lamer.
nehona,causar lamer.
nesu,pañuelo.
ni bocara,adivinar.
ni duara,significar.
ni dùcatara,1 defender. 2 interrupir.
ni ñona,1 hablar (ante el público). 2 leer (publicamente).
ni ñùna,leer (para aprender en público o no). 1.
ni wama pisura,llamar. 149
niji pocoro,"una que está embarazada, encinta, preñada."
niji sia yùhdùara,"ser flojo, floja; perezoso, perezosa."
niji siachù yoara,"amansar, domar, domesticar."
niji siariro,"niji sùariro s.m. 1 alguien flojo, perezoso. 2 alguien consentido."
niji siaro dero,"afablemente, con paciencia, suavemente (sin rabia)."
niji siaro mehne,"niji siaroca mehne adv. afablemente, con paciencia, suavemente (sin rabia)."
niji siãna,abortar (un bebé).
niji suhtiro,útero.
niji wahcõricoro,una mujer que está empezando a dar luz.
nijina,piar.
nijinocã,niño o niña.
nijinocã to coãri wahwa,cuna. 150
nijinocãre boca masieraricoro,mujer estéril.
nijinocãre cohtaricoro,niñera.
Nijipoa,Taina o Tahina (caserío de wananos en el río Vaupés).
nina1,"1 decir. 2 afirmar. 3 prometer. 4 significar. 5 leer. 1 culpar. 2 denunciar, reprobar. 1 aceptar. 2 consentir. 151 potocã tjira, nina creer."
nina2,estar (verbo auxiliar). 2.3.
niñeru,"dinero, fondos, plata."
niñeru borucuriro,despilfarrador.
niñeru cjoa,"moneda. sinón. niñeru tù, daacã. V.pal.prin. cjoa. V. cohtotahti, pari cjoa."
niñeru mahñori pû,dinero falso.
niñeru pû,billete.
niñeru tù,moneda.
niñeru yoa siteriro,despilfarrador. pl. niñeru yoa siteina. sinón. niñeru borucuriro.
niriro seheta,to niriro seheta) adv. según. 1.3.2. niriro seheta WananoEspañol 152
niti,ceniza.
niti dùsoria,nombre de un grupo de wananos.
niti pohcaro siri pohcaro,"niti pohcaro siri manano s.inan. carbón, carbonilla, carboncillo (todavía quemando)."
niti wahãna,manchar (de carbón).
¿noa?,noa baro? pron.interr. ¿quién?
noa curera,mejorar.
noa dutira,"mandar saludos, una salutación."
noa yùhdùara,"ser elegante, excelente; fantástico, fantástica."
noa yùhdùri,"especial, superior."
noaa buhea,evangelio.
noaa wahara,"recuperarse. sinón. masaa wahara, noano nina."
noabiaro jira,prosperar.
noacariro,"alguien adorable, lindo."
noajaro,"v.imperativo que esté(n) bien, saludos a (él, ella, ellos). lit. ¡Que esté/estén bien!. 153"
¿noamajari mùhù?,"cómo está?, ¿qué tal?"
noana,"1 ser bondadoso, bondadosa. 2 ser/estar bonito, bonita; lindo, linda. 3 ser bueno, buena. 4 ser favorable. 5 ser justo, justa. 6 estar sano, sana. 7 gracias. lit. es bueno."
noano1,"1 bien. 2 muy, mucho."
noano2,"algo fino, fina."
noano baju yoara,"ser famoso, famosa."
noano buhe wijara,"ser aprobado, aprobada; pasar."
noano coara,"ser delicioso, deliciosa; sabroso, sabrosa."
noano dero,cuidadosamente.
noano durucuerara,chapurrar.
noano durucura,"elogiar, loar. 154"
noano jichù yoara,ser de provecho.
noano jira,"vivir en paz; estar seguro, segura; ser tranquilo, tranquila."
noano mahño cû ni durucura,"adular, halagar."
noano masina,"estar seguro, segura (de lo que sabe)."
noano masiriro,"alguien listo, sabio."
noano nina,recuperarse.
"noano taga, nina",dar la bienvenida.
noano ti jia tihtire,bienestar.
noano tùho masiriro,alguien inteligente.
noano tùho nùnùna,fijarse (en lo que dice).
noano tùhora,"creer bien. sinón. potocã tùhora, quihõno tùhora."
noano tùhoturiro,"alguien inteligente. pl. noano tùhotuina. s.f. noano tùhoturicoro. sinón. noano tùho masiriro, tùho masiriro."
noano wa wiora,dar aprobación.
noano wacûa cjùariro,alguien que tiene buena memoria. sinón. noano wacûriro.
noano wacûriro,alguien que tiene buena memoria. noano jichù yoara WananoEspañol 155
tùhoturucuriro,un optimista.
noano yoadohora,apoyar.
noano yoara,aprobar.
noano yùhtiriro,alguien obediente.
noanohca,no importa. lit. estará bien.
noari bùgù ñùna,mirar (con ojos bien abiertos).
noari dacho,bonanza.
noari dacho jira,hacer buen tiempo.
noari wapa,"lugar nivelado, nivelada; patio, plaza. 2. V. pari wapa."
noari wapa saha potora,emparejar.
noaricoro jira,ser bonita.
noariro,alguien bueno. pl. noaina. s.f. noaricoro. antón. ñariro. V. masa noariro.
¿noho majaina?,"tamaño, ¿que tamaño? (de seres animados). 156"
¿noho puriro?,qué tamaño? (de ser animado masculino).
¿noho puro?,cuánto?
nohoi,"donde, adondequiera."
¿nohope?,cuántos? (inanimados).
¿nohope tahari?,cuántas veces?
¿nohopeina?,cuántos? (animados).
¿nohopù?,"adónde?, ¿hacia dónde?"
nu,"muy; mucho, mucha."
nuchùra,comprar.
nuhana,"1 partir, quebrar. 2 fracturarse."
nuhmina,aplicar (achiote a la cara).
nuhmino,muchacha (soltera después de tener trece años).
nuhnu boraara,derrumbarse. 157
nuhnua,rabia (enfermedad).
nuhnuna,fracturarse.
nuhpi,gancho.
nuhpi,nuhpi pjî s.inan. lengüeta.
nuhpi mehne tùã pahrê boroora,"cosechar (con gancho, chontaduro, guama, naranja). sinón. nuhpi mehne waja boroora."
nuhpi mehne tjara,"enganchar, cosechar (con gancho, naranjas y limones)."
nuhpi mehne waja boroora,"cosechar (con gancho, chontaduro)."
nuja tua,abono.
nuja tura,"abonar, fertilizar."
nuju sùra,sentarse. sinón. dujira. V. puhsa nuju sùra. numia mehna ñano yoariro s.m. hombre que comete fornicación. s.f. mùa mehne ñano yoaricoro.
numiare paperiro,mujeriego.
numino,1 hembra. 2 mujer. 158
numino mehne ñano yoariro,adúltero.
numino yaro,vulva.
nuna,"1 alimentar, nutrir. 2 criar."
nunana,tábanos. Tabanus sp.
nunù,pene.
nurena,"durêna v.i. murmurar, quejarse."
nùco,isla.
nùcù,"bosque, monte, selva."
nùcù macariro,"1 animal silvestre, fiera. 2 guerrillero."
nùcù nina,"ser pesado, pesada."
nùcùno,peso.
nùhco,raíz.
nùhcopea,pulgas. Ctenocephalides Canis (de perros). 159
nùjaahna,"1 ser afluente, desembocar. 2 entrar (un afluente)."
nùmùri,pez platanote. Nannostomus harrisoni.
nùnù tira,1 perseguir. 2 seguir.
nùoana,nùona v.t. casarse (con una viuda).
nùona1,"esconder, ocultar. 2 V. nùoana."
nùreana,1 torcerse. 2 abollarse.
nùtena,"patear, golpear (con el pie)."
nùtù tiãna,nùtù tùãna v.t. quitar (escama).
nùtùri cohãna,"quitar (escama). sinón. nùtù tiãna, nùtùri wùhara. V. wahi nùtù."
nùtùri tira,tener escama.
nùtùri wùhara,quitar (escama).
ña,ortiga.
ña curera,ser inferior.
ña cû ñùna,"palpar, tentar, tocar. 160"
ña dihora,apretar.
ña miona,sumergir.
ña nina,"ser malo, mala."
ña õna,1 aplicar (curita). 2 sellar.
ña pura,exprimir.
ña quiti dahrea,chisme.
ña tihãhna,"aplastar, oprimir."
ña yùhdùara,ser terrible. sinón. ñabiara.
ña yùhdùaro,"atroz, horrible, tragedia."
ñaa,"mal, pecado, picardía, vicio."
jichù yoara,santificar.
ñaa buhiri marieriro,"persona purificada, sin culpa."
ñaa ti yoaa,"lo malo, pecado."
ñaa yoaa,"ñaare yoaa s.inan. lo malo, pecado. sinón. ñaa ti yoaa."
ñaa yoarucua,vicio. lit. el hecho de mal continuamente. 161
ñaare yoara,pecar. lit. hacer el mal.
ñaare yoariro,pecador. lit. uno que hace el mal.
ñabiara,ser terrible.
ñabiari pahmo mù dapu bajura,"estar despeinado, despeinada (Ud.)."
ñabiaro,"atroz, horrible, tragedia."
ñaca,"alguien pícaro, pícara."
ñaco pihtierara,acabarse rápidamente. lit. no se acaba despacio.
ñaco wahtierara,"ser quebradizo, quebradiza. lit. no quebra despacio."
ñaha cahmachuna,"ñaha cahmachura v.t. recoger, juntar."
ñaha dapora niñerure sinia taa,secuestrar (para pedir dinero).
ñaha daporiro,ti ñaha daporiro) s.m. rehén.
ñaha diho cûna,"coger apretando (algo en el suelo, piso)."
ñaha dihora,"agarrar (con fuerza), agarrar y apretar."
ñaha matona,ñaha mùtona v.t. agarrar y apretar fuertemente. 162
ñaha puhara,agarrar y pincharse.
ñahacaha tiiriro,alguien doliente.
ñahana,"1 agarrar, atrapar, capturar, poner cautivo, coger. 2 adquirir, conseguir, obtener. 3 atacar."
ñahañona,"ñahñona v.i. 1 ser cogido, cogida; ponerse cautivo. 2 producir."
ñahcana,"arañar, escarbar, rascar."
ñahinoaca,"chicharra, cigarra. F. Cicadidae, (común) G. Tibicen."
ñahma sahwaro,hígado.
ñahma yapiora,ñahma sipiora v.i. tener sed.
ñahmano,lengua.
ñahmuca,ñame. Dioscorea (g). 163 ñahñona V. ñahañona.
ñahpichoha cuhnucu,ñahpichoha co s.inan. sereno.
ñahpichohaca,estrella.
ñahpichohaca si siteri da,"cometa, meteoro."
ñahpiotaro,constelación Pléyades.
ñahqui,"ciempiés. P. Arthropoda, C. Diplopoda, Diplopoda."
ñaina,"hornear; estar marchitado, marchitada; sin agua, bien cocinada (la manicuera)."
ñaja warî,"agua sucia (del río, en la tierra mojada también), sedimento en el río (lo que se vuelve sucio)."
ñaja warî ma,río sucio.
ñajori pohna,nombre de un grupo principal de los wananos. 164
ñama,"ciervo, venado colorado. Mazama americana. 1 trípode (para colocar el balay colador). 2 zancos."
ñama yairo,"puma, cuguar, león venadero. Felis concolor."
ñama yaria mùna,epilepsia.
ñamana,hormigas ñamana. Eciton burchelli.
ñami,noche.
ñami curero,"en la madrugada, mañanita. sinón. ñami wacunu."
ñami dacho maca,medianoche.
ñami tiniriro,animal nocturno. lit. los que camina por la noche.
ñami wacunu,"ñami wacunucã adv. en la madrugada, mañanita."
ñami wacunu wahcãna,madrugarse.
ñami wahuru,ñamiauru s.an. pato cuchara. Cochlearius cochlearius.
ñamichaca,mañana.
ñamichaca bohrearo,pasado mañana.
ñamichahapù,por la tarde.
ñamichahapù chùra,cenar. 165
ñamipù chùra,cenar. sinón. ñamichahapù chùra.
ñano bisi tuara,hacer ruido. lit. suena mal y fuerte.
ñano cahãna,tener pesadilla.
ñano durucura,insultar. lit. hablar mal.
ñano quiti dahrera,"chismear, chismorrear."
ñano tùhotura,resentirse.
ñano waha namona,"empeorar, decaer. sinón. dojori tia wahara, ñano wahara."
ñano wahara,"empeorar, decaer, quedar malo."
tùhoturucuriro,un pesimista.
ñano waro,inferior.
ñano yoapera,torturar. lit. hacer mal jugando.
ñano yoara,"abusar, maltratar."
ñano yùhdùa,"miseria, sufrimiento."
ñano yùhdùra,"1 tener mala suerte. 2 sufrir, padecer. 166"
ñano yùhdùriro,"alguien que sufre, que es miserable."
ñañona,"chispear, chocar (electricidad), hacer pasar corriente."
ñañono,"corriente, electricidad."
ñañono mehne wahbaro,ventilador.
ñapapõ,palma de caraná (para techar).
ñapi,"batata, camote."
Ñapima,Yutica (nombre de un caserío wanano en el bajo río Vaupés).
ñarairo,"1 patrón. 2 blanco (hombre, persona), colono."
ñari dacho,mal tiempo.
ñari sùsâ,hacer ademán de rabia.
ñariro,"1 pecador, malo. 2 alguien feo."
ñasa tiroa,avispas (pequeñas). Polybia rejecta.
ñasaca,maraca. 167
ñejeñe boroora,apisonar (y hacer bajar con el peso del cuerpo).
ñejeñena,movimiento del cuerpo haciendo ritmo.
ñi yehsebo curero,gris.
"ñibo cure, sohãbo cure","morado, morada."
ñichua wahara,"aborrascarse, oscurecerse."
ñichuri dacho jira,"hacer mal tiempo, ser día nublado."
ñichuri dacho wahara,nublarse.
ñichù yoara,ennegrecer. lit. hacer negro.
ñima,nima s.inan. veneno.
ñima mehne sihõna,envenenar (con una bebida).
